image,caption
COCO_train2014_000000026981.jpg,"A plate filled with meat , broccoli and rice ."
COCO_train2014_000000026981.jpg,"A plate of vegetables , rice and fried fish ."
COCO_train2014_000000026981.jpg,"A plate that has rice , broccoli and another food item ."
COCO_train2014_000000066518.jpg,"A PLATE WITH SANDWICHES AND WINE IN A GLASS"
COCO_train2014_000000066518.jpg,"A yellow plate with a sandwich next to a wine glass"
COCO_train2014_000000066518.jpg,"A sandwich cut in half sitting on top of a yellow plate next to a glass of wine ."
COCO_train2014_000000066518.jpg,"A plate with a sandwich next to a glass of wine ."
COCO_train2014_000000066518.jpg,"an image of a plate of food with a drink next to it"
COCO_train2014_000000399275.jpg,"A city at night with no people just a few vehicles ."
COCO_train2014_000000399275.jpg,"A red van that is sitting in front of a crosswalk ."
COCO_train2014_000000399275.jpg,"some blue and white signs some cars and street lights"
COCO_train2014_000000399275.jpg,"The cars are moving and prepare to go over the crosswalk ."
COCO_train2014_000000399275.jpg,"A city street wet with rain as traffic drives over it ."
COCO_train2014_000000111489.jpg,"A clock sitting in the middle of a flower bed ."
COCO_train2014_000000111489.jpg,"A multi-faced clock sits in the center of a circular drive ."
COCO_train2014_000000111489.jpg,"A four sided clock sits on top of the pole"
COCO_train2014_000000111489.jpg,"A small garden with a clock and a bench in the center of a circular path ."
COCO_train2014_000000111489.jpg,"A clock on a post in the middle of a sidewalk ."
COCO_train2014_000000219013.jpg,"A person on a surfboard jumping a wave ."
COCO_train2014_000000219013.jpg,"A man on a surfboard jumping in the air ."
COCO_train2014_000000219013.jpg,"The person is caught in air while riding the wave ."
COCO_train2014_000000219013.jpg,"A person does a high flip on their surfboard ."
COCO_train2014_000000219013.jpg,"A surfer on a surfboard in the ocean ."
COCO_train2014_000000210134.jpg,"Several buses that are parked very close to each other in a parking lot ."
COCO_train2014_000000210134.jpg,"A fenced parking lot area that has a large number of double level buses parked close together ."
COCO_train2014_000000210134.jpg,"a bunch of buses that are next to each other"
COCO_train2014_000000210134.jpg,"The buses are parked in a fenced area ."
COCO_train2014_000000210134.jpg,"A line of buses parked in a bush lot with a fence ."
COCO_train2014_000000373393.jpg,"A red and yellow train traveling down tracks next to a platform ."
COCO_train2014_000000373393.jpg,"A couple of trains that are sitting on tracks ."
COCO_train2014_000000373393.jpg,"a yellow and red train stopped next to a black and white train"
COCO_train2014_000000373393.jpg,"A red and yellow train next to a white train ."
COCO_train2014_000000373393.jpg,"Two trains stop at a station with some trees at the back"
COCO_train2014_000000557375.jpg,"Girls in bikinis with surfboards walking on the beach"
COCO_train2014_000000557375.jpg,"Women in bikinis , some carrying surfboards , walk the beach ."
COCO_train2014_000000557375.jpg,"A sexy woman in a bikini walking along a sandy beach ."
COCO_train2014_000000557375.jpg,"Girls with surfboards walking in the sand at the beach ."
COCO_train2014_000000557375.jpg,"Women in bikinis walk along the beach carrying surfboards ."
COCO_train2014_000000202168.jpg,"The woman is in the grocery store looking quizzically the large bag of broccoli she is holding ."
COCO_train2014_000000202168.jpg,"A woman looking at a bag of broccoli in the market"
COCO_train2014_000000202168.jpg,"A woman in the grocery store holding a bag of broccoli ."
COCO_train2014_000000202168.jpg,"A woman standing in a store holding a bag of broccoli ."
COCO_train2014_000000202168.jpg,"A woman looking at a bag of Broccoli Wokly"
COCO_train2014_000000286685.jpg,"a big woman is sitting on things in her house"
COCO_train2014_000000286685.jpg,"A smiling woman with a purple tie sitting down ."
COCO_train2014_000000286685.jpg,"A full-figured woman sitting on top of the washer ."
COCO_train2014_000000286685.jpg,"A woman sitting down wearing a purple tie ."
COCO_train2014_000000286685.jpg,"A woman laughing and setting on top of a clothes washer ."
COCO_train2014_000000246339.jpg,"The man is riding his surfboard on the water ."
COCO_train2014_000000246339.jpg,"A surfer in a wetsuit rides a pink board on a grey sea"
COCO_train2014_000000246339.jpg,"a guy riding a wave on a pink surfboard"
COCO_train2014_000000246339.jpg,"A surfer with a bodysuit riding the waves in a pink surfboard ."
COCO_train2014_000000246339.jpg,"Surfers wear wet suits when surfing in cold water ."
COCO_train2014_000000025628.jpg,"a group of people that are sitting around a table"
COCO_train2014_000000025628.jpg,"A group of people sitting around a table together ."
COCO_train2014_000000025628.jpg,"A group of people sitting around at a dinner table ."
COCO_train2014_000000025628.jpg,"The people at the table are all looking at their cell phones ."
COCO_train2014_000000025628.jpg,"A group of people sitting at a table with beers and drinks ."
COCO_train2014_000000258765.jpg,"A cat laying down with a remote control on its paws ."
COCO_train2014_000000258765.jpg,"A cat sitting down with a remote control resting on its paws ."
COCO_train2014_000000258765.jpg,"A multiple colored cat sitting with a TV remote ."
COCO_train2014_000000258765.jpg,"A black white and brown cat with a remote control on its paws"
COCO_train2014_000000258765.jpg,"A cat is laying down with a remote over his paws ."
COCO_train2014_000000433874.jpg,"two people riding horses on a beach near a body of water"
COCO_train2014_000000433874.jpg,"Two people are riding horses by the ocean ."
COCO_train2014_000000433874.jpg,"A pair of people ride on horses on the beach ."
COCO_train2014_000000433874.jpg,"Two people on horseback riding along the beach ."
COCO_train2014_000000433874.jpg,"Two men are riding camels on a beach"
COCO_train2014_000000245204.jpg,"A man brushes his hair with brush with an actor 's face on it ."
COCO_train2014_000000245204.jpg,"A person who is brushing their hair with a brush that is decorated ."
COCO_train2014_000000245204.jpg,"A person brushing their hair with a Zac Efron brush ."
COCO_train2014_000000245204.jpg,"Person combing their hair with a blue comb with a picture on it ."
COCO_train2014_000000245204.jpg,"this is a girl brushing her hair with a comb"
COCO_train2014_000000443673.jpg,"A group of friends standing next to each other holding game controllers ."
COCO_train2014_000000443673.jpg,"four people standing up near a wall playing nintendo wii"
COCO_train2014_000000443673.jpg,"Four friends playing a Wii motion controlled video game"
COCO_train2014_000000443673.jpg,"A group of people playing a game with Nintendo Wii controllers ."
COCO_train2014_000000443673.jpg,"Men and women standing up playing the Wii ."
COCO_train2014_000000187577.jpg,"A child looking at 3 lit candles on her cake ."
COCO_train2014_000000187577.jpg,"A kid sitting in front of a cake ."
COCO_train2014_000000187577.jpg,"A small girl looks up at three candles on a pink birthday cake ."
COCO_train2014_000000187577.jpg,"The young girl is turning three and getting ready to blow out her candles ."
COCO_train2014_000000187577.jpg,"A girl with an excited look next to some birthday candles ."
COCO_train2014_000000219796.jpg,"A food entree and side dish are served on a plate ."
COCO_train2014_000000219796.jpg,"a plate of chicken and broccoli with a bottle of alcohol"
COCO_train2014_000000219796.jpg,"A white plate topped with meat and broccoli ."
COCO_train2014_000000219796.jpg,"A table with a white plate of food that includes broccoli and chicken ."
COCO_train2014_000000219796.jpg,"A meat and vegetable dinner with a beverage ."
COCO_train2014_000000543466.jpg,"A diagonal crossing sign is displayed , with people crossing the street in the background ."
COCO_train2014_000000543466.jpg,"The crossing signs shows that there is diagonal crossing ."
COCO_train2014_000000543466.jpg,"A pedestrian crossing sign in a downtown area"
COCO_train2014_000000543466.jpg,"A crossing sign on a busy street corner"
COCO_train2014_000000543466.jpg,"A white diagonal crossing sign hanging from a pole ."
COCO_train2014_000000149199.jpg,"A horse raises its tail while standing next to a pile of hay ."
COCO_train2014_000000149199.jpg,"A horse is grazing in the field , eating grass ."
COCO_train2014_000000149199.jpg,"A horse is eating from the hay stack"
COCO_train2014_000000149199.jpg,"A horse standing happily beside a bunch of hay"
COCO_train2014_000000149199.jpg,"A horse in a field that is about to start eating hay ."
COCO_train2014_000000050553.jpg,"A man sitting in a chair with his legs folded ."
COCO_train2014_000000050553.jpg,"A man with black shirt and red tie sits cross legged on a chair ."
COCO_train2014_000000050553.jpg,"A young man sitting on top of a piece of luggage ."
COCO_train2014_000000050553.jpg,"A man smiling while sitting in a chair with his legs crossed ."
COCO_train2014_000000050553.jpg,"A man is sitting indian style on the chair"
COCO_train2014_000000366459.jpg,"Modern sink and faucet in bathroom of home ."
COCO_train2014_000000366459.jpg,"a close up of a sink in a bath room"
COCO_train2014_000000366459.jpg,"A clear bathroom sink made of glass with light reflecting off of it onto the wall ."
COCO_train2014_000000366459.jpg,"Bathroom sink with a glass counter top and modern design ."
COCO_train2014_000000366459.jpg,"A glass sink with a metal faucet in a bathroom ."
COCO_train2014_000000392362.jpg,"A large machete sitting next to chunks of corpse ."
COCO_train2014_000000392362.jpg,"A piece of meat is being cut on the counter ."
COCO_train2014_000000392362.jpg,"A piece of food carved away by a knife ."
COCO_train2014_000000392362.jpg,"Fruit juice is spilled all over a counter next to a knife and two pastries ."
COCO_train2014_000000392362.jpg,"A messy kitchen table is covered in red liquid , food bits and a knife ."
COCO_train2014_000000393705.jpg,"A toilet in the bathroom with a wheel in the window ."
COCO_train2014_000000393705.jpg,"A bathroom with a white toilet and a metal grate ."
COCO_train2014_000000393705.jpg,"A toilet is in a bathroom with a grate on the floor and a wheel on the wall ."
COCO_train2014_000000393705.jpg,"The corner of a bathroom with a tiled floor ."
COCO_train2014_000000393705.jpg,"We are looking at a toilet in a small bathroom ."
COCO_train2014_000000397502.jpg,"A small bird perched up in a tree ."
COCO_train2014_000000397502.jpg,"a white and orange bird is sitting on a tree branch"
COCO_train2014_000000397502.jpg,"A bird is perched in the tree looking into the distance ."
COCO_train2014_000000397502.jpg,"A bird is sitting on a bare tree branch ."
COCO_train2014_000000397502.jpg,"A crested bird sitting in a winter tree"
COCO_train2014_000000069342.jpg,"Two people walking on the tile path below with umbrellas"
COCO_train2014_000000069342.jpg,"A woman walking with a pink umbrella down a street ."
COCO_train2014_000000069342.jpg,"A person with a pink umbrella stands on a cobblestone walk ."
COCO_train2014_000000069342.jpg,"The woman carries a pink umbrella on the walkway ."
COCO_train2014_000000069342.jpg,"A person with a pink umbrella walks on a cobblestone street ."
COCO_train2014_000000005736.jpg,"A small boat in the blue open water ."
COCO_train2014_000000005736.jpg,"A boat sailing on top of blue water ."
COCO_train2014_000000005736.jpg,"The boat is on the water with an airplane in the distance ."
COCO_train2014_000000005736.jpg,"The sail is down on a boat traveling through the water ."
COCO_train2014_000000005736.jpg,"A sail boat riding through the water while an Airplane takes off in the background ."
COCO_train2014_000000494297.jpg,"A doughnut with a giant doughnut over it 's face ."
COCO_train2014_000000494297.jpg,"A sprinkled , frosted donut on a dog 's face ."
COCO_train2014_000000494297.jpg,"A black dog has a big plastic doughnut on his nose and his snout is sticking out through the middle ."
COCO_train2014_000000494297.jpg,"Black dog sticking his snout through a doughnut toy ."
